ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debea73f-0010-4352-9b80-1f34c4340e9b,686,,,"[65.1, 10.0]",3754251,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikhou Kouyaté,3684.0,Right Center Midfield,35,West Ham United,40,"['102d24f7-52b2-484c-a5fe-46b67fef3475', '6105b010-b130-4e32-9844-31a764442b21']",57,,,,,,,,,,,,,,,,West Ham United,40,00:15:57.322,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aceb482-2577-43b0-bfe3-6dfada08a7cf,689,,,"[91.2, 3.8]",3754251,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Left Center Forward,35,West Ham United,40,"['6105b010-b130-4e32-9844-31a764442b21', 'f4d0afbb-efb2-4b20-9a74-eb502fa45192']",0,,,,,,,,,,,,,,,,West Ham United,40,00:16:00.604,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7bbe229-b402-47c9-a5c5-f09d98438a5a,698,,,"[116.7, 11.8]",3754251,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Lanzini,3595.0,Left Midfield,36,West Ham United,40,"['58456d46-b906-41fb-92e6-b2daa95ddb98', '5ca37511-3c5f-4d92-82e9-7d384492e6d6']",22,,,,,,,,,,,,,,,,West Ham United,40,00:16:22.332,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6421db71-69c7-4977-928b-baa91cc57dde,701,,,"[111.8, 3.8]",3754251,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Cresswell,3062.0,Left Back,36,West Ham United,40,"['58456d46-b906-41fb-92e6-b2daa95ddb98', 'd4905995-f19e-4278-bdbf-01445db04943']",23,,,,,,,,,,,,,,,,West Ham United,40,00:16:23.427,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d25d03e-ecb4-4fae-9c39-c8799a202f4a,705,,,"[111.0, 15.5]",3754251,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enner Remberto Valencia Lastra,28559.0,Left Center Forward,36,West Ham United,40,"['9b021d4c-dccf-4263-b3c9-c23be3916dee', 'bb8fb03e-3176-44ef-bbe5-e7510684f9da']",26,,,,,,,,,,,,,,,,West Ham United,40,00:16:26.065,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd447e2d-5b81-456e-bb71-ed3df6e9a1b3,708,,,"[101.9, 14.1]",3754251,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Lanzini,3595.0,Left Midfield,36,West Ham United,40,['491f5617-4d5e-4257-808a-23ae8212c303'],27,,,,,,,,,,,,,,,,West Ham United,40,00:16:27.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efd690c8-861b-4fdf-9224-8c0e46fa5ea2,718,,,"[76.9, 13.3]",3754251,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Angelo Obinze Ogbonna,3843.0,Left Center Back,36,West Ham United,40,['476f0fb0-8348-4378-aa23-695d46466bc6'],37,,,,,,,,,,,,,,,,West Ham United,40,00:16:37.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e611a93-1569-40e5-855f-5c89573d6930,721,,,"[92.1, 4.6]",3754251,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Cresswell,3062.0,Left Back,36,West Ham United,40,['b3feec73-10f8-47c0-937b-cf7e77fe97ea'],39,,,,,,,,,,,,,,,,West Ham United,40,00:16:39.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2b81af2-8440-4ca5-bb4b-9bfb2c39dda3,725,,,"[111.4, 31.4]",3754251,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michail Antonio,3349.0,Right Midfield,36,West Ham United,40,['0e09c194-a398-4518-96be-0a7958425725'],42,,,,,,,,,,,,,,,,West Ham United,40,00:16:42.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cffe649-ae70-409b-ab38-525b3960b7ff,730,,,"[65.8, 26.9]",3754251,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Christian Benteke Liolo,3380.0,Center Forward,37,Liverpool,24,['dcc9242c-cd6d-4c14-a5dc-84d782624afe'],14,,,,,,,,,,,,,,,,Liverpool,24,00:17:14.907,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd07bfaf-bbe0-474d-8607-a63d99047959,733,,,"[80.0, 15.4]",3754251,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Philippe Coutinho Correia,3501.0,Left Wing,37,Liverpool,24,['feae47a9-727b-4705-ba04-f17d61f3abcb'],16,,,,,,,,,,,,,,,,Liverpool,24,00:17:16.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c97a90d-f9a5-46af-9994-8eb3d453e7b8,736,,,"[50.8, 66.3]",3754251,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Center Midfield,38,West Ham United,40,"['1415b9ec-c05e-4ad8-ac0f-eccd10813d72', '30000747-b7ee-4996-8346-ecd23a2788b6']",17,,,,,,,,,,,,,,,,West Ham United,40,00:17:17.855,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418a2a7-53fa-4166-b6b7-59da05848989,742,,,"[49.7, 61.0]",3754251,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikhou Kouyaté,3684.0,Right Center Midfield,38,West Ham United,40,['486e8546-e40b-4169-b4b6-e2b9bb9f4afd'],22,,,,,,,,,,,,,,,,West Ham United,40,00:17:22.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261e95db-6740-49bd-b9e7-25549908ff91,746,,,"[61.0, 35.1]",3754251,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Lanzini,3595.0,Left Midfield,38,West Ham United,40,['24bfc7ea-5311-4d73-ac17-0d088593f9ab'],28,,,,,,,,,,,,,,,,West Ham United,40,00:17:28.043,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a51c6e91-83f5-41a8-ad85-7a4942af8ac7,751,,,"[84.3, 34.9]",3754251,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Left Center Forward,38,West Ham United,40,['957633c4-1fa6-4a8a-a828-0d0527f05cc1'],31,,,,,,,,,,,,,,,,West Ham United,40,00:17:31.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e92a627f-2fa8-45b9-af35-2f49799f647f,756,,,"[53.5, 55.1]",3754251,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Right Defensive Midfield,39,Liverpool,24,['d2adf91d-b169-4c27-a037-224c924035dc'],34,,,,,,,,,,,,,,,,Liverpool,24,00:17:34.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f7b1e81-f538-4adc-86f2-4b2754624f4f,767,,,"[93.4, 45.6]",3754251,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,39,Liverpool,24,['a159f160-82ef-4bf5-9c6f-4afa1515f0dc'],41,,,,,,,,,,,,,,,,Liverpool,24,00:17:41.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f060423-f0cd-4fc5-a0b2-ed77ffa0cf9f,772,,,"[92.2, 20.0]",3754251,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,39,Liverpool,24,['5943763d-afaf-43b5-9e5c-d3395fb058db'],45,,,,,,,,,,,,,,,,Liverpool,24,00:17:45.135,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebe1edf2-ae33-4f42-8be7-ea736e2d3fb6,776,,,"[107.8, 15.2]",3754251,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,39,Liverpool,24,['485d9963-84f3-402b-b54c-66be59452318'],50,,,,,,,,,,,,,,,,Liverpool,24,00:17:50.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c39f27d-3373-496b-9d41-5790488554dd,780,,,"[105.5, 19.1]",3754251,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,40,Liverpool,24,['cb22c4be-641c-49c8-ae26-5eacd7bfef2a'],18,,,,,,,,,,,,,,,,Liverpool,24,00:18:18.501,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88a8f722-76cb-4a05-ba0a-93354556c7de,786,,,"[48.7, 72.3]",3754251,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michail Antonio,3349.0,Right Midfield,40,Liverpool,24,['2fab553e-aec5-4015-9d1d-781c53d5f769'],26,,,,,,,,,,,,,,,,West Ham United,40,00:18:26.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a235c2d-fa11-44b7-82c9-8e72ccea0fb3,789,,,"[73.2, 12.1]",3754251,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,40,Liverpool,24,['bdeeed20-9c90-4291-b334-50aa59d57e1d'],29,,,,,,,,,,,,,,,,Liverpool,24,00:18:29.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc476b9e-73c5-4d64-97a1-9e7819df4e73,791,,,"[83.3, 2.9]",3754251,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,40,Liverpool,24,['3a25a6a1-418e-4001-9a88-8bd59185b454'],31,,,,,,,,,,,,,,,,Liverpool,24,00:18:31.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e5bd93b-9da2-477e-b611-7c5e3c2dc96f,795,,,"[78.4, 10.1]",3754251,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,40,Liverpool,24,['6cc7f12c-6aa1-4875-9b38-9aed194009c9'],36,,,,,,,,,,,,,,,,Liverpool,24,00:18:36.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fe1d0aa-f128-4ab1-9a0b-6a8fdd18eaef,798,,,"[92.6, 2.5]",3754251,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,40,Liverpool,24,['b57fea12-21ad-4272-b02a-ea4f9deabcb5'],39,,,,,,,,,,,,,,,,Liverpool,24,00:18:39.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81160258-b18f-4566-bfdb-efc07b8a7bd6,802,,,"[96.5, 12.6]",3754251,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,40,Liverpool,24,['406722c3-9b6c-4aee-b578-a85c396226d6'],42,,,,,,,,,,,,,,,,Liverpool,24,00:18:42.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ba6bac9-e7af-49c0-a601-b9af86e0afbc,804,,,"[84.3, 7.4]",3754251,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,40,Liverpool,24,['cd1a33f6-14d3-4f58-b3c0-62515e95dffd'],43,,,,,,,,,,,,,,,,Liverpool,24,00:18:43.562,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d829ff7-2aab-4553-b725-843f2324e22d,807,,,"[106.7, 45.0]",3754251,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,40,Liverpool,24,['379ca4e3-3755-459d-842c-5898742c56db'],48,,,,,,,,,,,,,,,,Liverpool,24,00:18:48.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1afbc74a-d1e1-4f71-9766-1669383666b8,812,,,"[95.6, 39.9]",3754251,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,40,Liverpool,24,['8b40db57-05b4-427a-bbdf-36c7c3bef59d'],55,,,,,,,,,,,,,,,,Liverpool,24,00:18:55.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baa2ba51-c24e-486d-a559-e0d2d1121a0d,815,,,"[101.4, 46.5]",3754251,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,40,Liverpool,24,"['2621b08c-71c8-4847-a7c2-05729dc0b9ac', '6f3f2358-f231-44df-9f49-51288fda1c4a']",56,,,,,,,,,,,,,,,,Liverpool,24,00:18:56.198,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15abb023-06f3-48ec-b094-23b3d6ede1df,818,,,"[99.1, 49.5]",3754251,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,40,Liverpool,24,['ab5508ba-fea3-4d61-9786-b1e42ed971b2'],56,,,,,,,,,,,,,,,,Liverpool,24,00:18:56.774,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e16f6388-1c08-480b-a0e2-66346897f159,827,,,"[47.5, 9.4]",3754251,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Michail Antonio,3349.0,Right Midfield,42,West Ham United,40,['c2c3e32e-2aad-47e0-a3b2-336cb387a4b4'],26,,,,,,,,,,,,,,,,West Ham United,40,00:19:26.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea23b635-d7cd-4eac-a705-10f3d6d91c3a,832,,,"[91.2, 28.7]",3754251,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Enner Remberto Valencia Lastra,28559.0,Left Center Forward,42,West Ham United,40,['e56aabbe-0690-4149-8fb7-423b79ef8fe4'],31,,,,,,,,,,,,,,,,West Ham United,40,00:19:31.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eea732c-7e93-4c06-b8ea-5db89e860570,840,,,"[109.7, 4.6]",3754251,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Manuel Lanzini,3595.0,Left Midfield,43,West Ham United,40,['dd11f950-af6f-4fb5-87ff-3fbc1998173d'],8,,,,,,,,,,,,,,,,West Ham United,40,00:20:08.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12f074c1-df45-40f7-974c-69d75ec8d272,843,,,"[84.1, 18.0]",3754251,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aaron Cresswell,3062.0,Left Back,43,West Ham United,40,['34941a0b-caee-4aeb-b9fb-50e870be6df7'],10,,,,,,,,,,,,,,,,West Ham United,40,00:20:10.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174854d8-72d1-4a8d-8213-04f6b1ef4f84,846,,,"[108.9, 38.0]",3754251,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Michail Antonio,3349.0,Right Midfield,43,West Ham United,40,['bb1fea2e-389f-45f1-9888-d38c7228d23b'],13,,,,,,,,,,,,,,,,West Ham United,40,00:20:13.585,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b39a2635-96c5-4faf-b40b-c8ba8e0e580d,850,,,"[80.2, 73.4]",3754251,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordon Ibe,3635.0,Right Wing,44,Liverpool,24,['b5680d46-a5cd-4ffd-a6da-3088670820c4'],23,,,,,,,,,,,,,,,,Liverpool,24,00:20:23.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38c232eb-8b8e-4bc8-9e3b-5dcee4d7b1ca,854,,,"[55.9, 7.3]",3754251,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Manuel Lanzini,3595.0,Left Midfield,45,West Ham United,40,"['0892dc06-034b-4da5-96e5-050666420314', '664d5b96-4dae-474d-bd08-b6ed1a2dd541']",24,,,,,,,,,,,,,,,,West Ham United,40,00:20:24.683,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8036a661-4360-49a9-ac44-52dd6daaad29,862,,,"[79.6, 21.8]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,47,Liverpool,24,"['130623bd-eed4-4337-8398-8c18c558efa5', '50b48ce8-ea0d-4964-9679-f49aad184a4f']",4,,,,,,,,,,,,,,,,Liverpool,24,00:21:04.379,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72fba36d-0e7a-4d82-ae42-850b4eca41ab,867,,,"[42.3, 69.6]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michail Antonio,3349.0,Right Midfield,48,West Ham United,40,['0dc6a9e2-a745-454a-9869-ea3bfa05d80c'],7,,,,,,,,,,,,,,,,West Ham United,40,00:21:07.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af9fe877-e2a3-4ee0-9822-67cfcdadf09e,878,,,"[47.5, 70.8]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikhou Kouyaté,3684.0,Right Center Midfield,48,West Ham United,40,"['71f0e085-68f8-4322-8f15-5a07a2ce2dcf', '87a1de5b-4189-4ee9-bff4-aeb9845ea480']",11,,,,,,,,,,,,,,,,West Ham United,40,00:21:11.766,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49ec2236-2245-44fe-a100-bc3d7f133738,881,,,"[40.5, 70.2]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Tomkins,3316.0,Right Back,48,West Ham United,40,['a2746a99-b974-4a72-8903-ce9a635d14d7'],15,,,,,,,,,,,,,,,,West Ham United,40,00:21:15.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c755b149-018e-4938-bf8d-bdc3e6362bba,884,,,"[57.3, 77.0]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michail Antonio,3349.0,Right Midfield,48,West Ham United,40,['bd9868bb-f31f-4f7b-b9d2-7f388443fb69'],17,,,,,,,,,,,,,,,,West Ham United,40,00:21:17.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54d1806f-2064-4d4c-8afd-6f44f861752c,889,,,"[43.2, 9.3]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,49,Liverpool,24,['7c714010-f48e-48d8-b67b-49c3957e8727'],26,,,,,,,,,,,,,,,,Liverpool,24,00:21:26.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d48ab07-3721-4982-8eb2-b2a836adf203,891,,,"[33.0, 12.6]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,49,Liverpool,24,['9ac42225-ccd9-42a4-bbb0-9c8d95d22b45'],27,,,,,,,,,,,,,,,,Liverpool,24,00:21:27.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25d92164-f92e-4185-a3aa-ec5b9dacec4c,894,,,"[64.0, 5.6]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,49,Liverpool,24,['42c9f7c2-a85e-4e6d-aa5e-f6a4cfa5c4fb'],29,,,,,,,,,,,,,,,,Liverpool,24,00:21:29.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f61ed07-6ac7-40cd-b734-c18d62c57ab4,901,,,"[36.8, 56.7]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angelo Obinze Ogbonna,3843.0,Left Center Back,50,West Ham United,40,['b79c13f7-bb3b-434c-ba78-6acd7db32947'],34,,,,,,,,,,,,,,,,West Ham United,40,00:21:34.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6811bab7-559e-4926-834c-37ce5f103c0f,904,,,"[36.8, 24.4]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,50,West Ham United,40,['ce45e667-e2ab-4add-9251-69e44e2cdfd8'],37,,,,,,,,,,,,,,,,West Ham United,40,00:21:37.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd1bf40e-0d99-4bf2-a642-7147877b9ee2,908,,,"[73.6, 39.4]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Carroll,4271.0,Right Center Forward,50,West Ham United,40,"['dfb029cb-f45b-4c44-bf63-032e0ae68915', 'f5e86849-ff89-40a7-82eb-c884846beb55']",40,,,,,,,,,,,,,,,,West Ham United,40,00:21:40.587,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80e662fa-fd7a-40d2-96fd-55e1e37cb085,910,,,"[88.6, 37.1]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Left Center Forward,50,West Ham United,40,['603b50db-d43c-454b-a0e6-663054dd0685'],43,,,,,,,,,,,,,,,,West Ham United,40,00:21:43.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5fd2772-1f06-4238-b934-de218d04f900,912,,,"[32.1, 23.4]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,51,Liverpool,24,['34a5bf7c-6bb5-4ce5-8e91-79b55b3c3f1c'],44,,,,,,,,,,,,,,,,Liverpool,24,00:21:44.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04fcb6d8-afd9-4d73-afcc-5ad5a4a9fcad,915,,,"[33.6, 37.0]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,51,Liverpool,24,['0f2524cf-6486-4e21-aaa8-62cbe9a54480'],47,,,,,,,,,,,,,,,,Liverpool,24,00:21:47.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd02dd0e-8a1f-405a-94cc-89a6f53e7b28,918,,,"[44.7, 58.4]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,51,Liverpool,24,['09e0d6b7-bf58-474f-9fc1-122ae0b0251d'],49,,,,,,,,,,,,,,,,Liverpool,24,00:21:49.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79310c65-e499-470b-a25d-aba83f896b00,922,,,"[64.0, 55.9]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,51,Liverpool,24,"['946e44d0-7e57-4efe-a7d0-3869adb28df0', 'b48b60a5-1ca8-4eae-a629-c25e7c918d56']",51,,,,,,,,,,,,,,,,Liverpool,24,00:21:51.606,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2f32194-7dc2-47bb-938b-97ad3705d261,927,,,"[61.5, 28.0]",3754251,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,52,Liverpool,24,['1174901e-c096-4910-aa36-2a06e2ffd0e1'],20,,,,,,,,,,,,,,,,Liverpool,24,00:22:20.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42c8fd9d-2414-4ff7-a4cc-ccf72e01f9aa,930,,,"[79.4, 20.2]",3754251,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Benteke Liolo,3380.0,Center Forward,52,Liverpool,24,['a5e6bb64-eacd-4e6e-b3a1-2f97eead2c76'],22,,,,,,,,,,,,,,,,Liverpool,24,00:22:22.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b838ecc6-c409-4090-b82e-e0f95715f49b,934,,,"[63.0, 26.1]",3754251,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,52,Liverpool,24,['a9afeec2-e488-4499-a67f-5106b3790d9e'],25,,,,,,,,,,,,,,,,Liverpool,24,00:22:25.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0383b5d-7fda-4fd9-b754-05789b1a9290,936,,,"[56.2, 43.4]",3754251,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Right Center Back,52,Liverpool,24,['4c6aab41-f985-4829-adf8-acebc7cccbf5'],27,,,,,,,,,,,,,,,,Liverpool,24,00:22:27.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a498274-7e16-4dc4-bbbe-7f2cd99e2741,938,,,"[62.4, 43.6]",3754251,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emre Can,3493.0,Right Defensive Midfield,52,Liverpool,24,['ce0028d4-89d7-4d94-88db-a4015f1882fa'],28,,,,,,,,,,,,,,,,Liverpool,24,00:22:28.509,Ball Receipt*,
