ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62effed6-7eaf-4986-84c4-23c6a0ec7217,2785,,"[64.6, 5.0]",3754018,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jefferson Antonio Montero Vite,7063.0,Left Wing,142,Swansea City,26,['052dc4eb-b3ee-4406-a448-7fcd82b5e5b4'],47,,,,,,,,,,,,,,,,,Swansea City,26,00:19:47.795,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7f23c5f-812e-41db-8e68-4bea4a633265,2789,,"[111.6, 40.5]",3754018,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,André Ayew Pelé,3347.0,Center Forward,142,Swansea City,26,['bef60eef-daa8-48f7-8894-ad595483d8c0'],55,,,,,,,,,,,,,,,,,Swansea City,26,00:19:55.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c94b9df-72cd-4bef-9d77-0d13e0cc86d6,2794,,"[25.0, 72.7]",3754018,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jordon Ibe,3635.0,Left Midfield,142,Swansea City,26,['2a1a0b49-4490-4be1-a319-0bdd0f66c061'],58,,,,,,,,,,,,,,,,,Liverpool,24,00:19:58.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209d44c-258f-4683-a89e-e5e898c18882,2803,,"[76.4, 4.3]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Leon Britton,4631.0,Left Defensive Midfield,142,Swansea City,26,"['64da3b86-be41-4f56-8355-4e4529a23f83', '85a9fa99-5040-49be-a351-d9cf1e9e1a77']",4,,,,,,,,,,,,,,,,,Swansea City,26,00:20:04.220,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ad18bdd-7b29-4c66-ab0e-be88b01c906c,2810,,"[83.9, 5.0]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Neil Taylor,9627.0,Left Back,142,Swansea City,26,['e7d1e70a-2e2a-4206-a3bd-ae03acdc8fb4'],6,,,,,,,,,,,,,,,,,Swansea City,26,00:20:06.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462fb308-e4cc-4a50-ba0d-4fac8a9e25a6,2814,,"[76.0, 12.6]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ashley Williams,3644.0,Left Center Back,142,Swansea City,26,['50aa5c47-3fc1-4a3a-849b-2c7320dfc570'],7,,,,,,,,,,,,,,,,,Swansea City,26,00:20:07.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd50fa37-b733-40be-ab03-dd4e337e4f1a,2817,,"[92.9, 27.5]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,André Ayew Pelé,3347.0,Center Forward,142,Swansea City,26,['565d777d-5aed-4347-a857-0e96d93495f9'],9,,,,,,,,,,,,,,,,,Swansea City,26,00:20:09.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193fb151-bb67-4b4f-8115-67e68558fc8c,2820,,"[118.1, 20.8]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Wayne Routledge,3449.0,Right Wing,142,Swansea City,26,['6cd5f679-07ae-44fb-a1d9-f35d68bc4ca1'],12,,,,,,,,,,,,,,,,,Swansea City,26,00:20:12.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0578faa0-8a42-4d3d-86e9-2d55f0e3793c,2824,,"[107.6, 21.2]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,142,Swansea City,26,['befc531f-9ef3-4c75-aa85-4aa056e13721'],15,,,,,,,,,,,,,,,,,Swansea City,26,00:20:15.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc7e2434-dc40-428a-827b-c3969f9aac99,2828,,"[91.9, 33.9]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,142,Swansea City,26,['9e99e90f-8126-4832-8094-c2d9103d5d61'],18,,,,,,,,,,,,,,,,,Swansea City,26,00:20:18.040,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da5e608f-50cc-4e47-80cf-16e2618ee14e,2834,,"[41.7, 12.8]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Christian Benteke Liolo,3380.0,Right Center Forward,142,Swansea City,26,['8c55f73a-4306-40d1-ab6e-c67b8a6af473'],24,,,,,,,,,,,,,,,,,Liverpool,24,00:20:24.877,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b4cc34-6efe-4d31-a57d-89f3f0a8786b,2840,,"[94.0, 62.8]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,André Ayew Pelé,3347.0,Center Forward,142,Swansea City,26,['3104664d-f814-491f-8470-c3216d8cbe77'],27,,,,,,,,,,,,,,,,,Swansea City,26,00:20:27.275,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a9cc653-e7e1-4c4a-8824-453ea748424a,2846,,"[57.8, 34.9]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Andre Sturridge,3529.0,Left Center Forward,142,Swansea City,26,['9f0c17ab-548d-4c92-a699-f42fe1f84df1'],32,,,,,,,,,,,,,,,,,Liverpool,24,00:20:32.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ad14635-dffe-46f1-af91-8a55dd8ddf47,2850,,"[53.3, 23.9]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Neil Taylor,9627.0,Left Back,142,Swansea City,26,['0539624e-c2c1-48f6-b4a0-7ebcf68f435c'],35,,,,,,,,,,,,,,,,,Swansea City,26,00:20:35.704,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18e24222-2d1d-4fad-9c6a-7dd870e1180b,2863,,"[75.1, 69.5]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Christian Benteke Liolo,3380.0,Right Center Forward,142,Swansea City,26,['5f9b5952-3572-45ae-998c-edeea650bbf6'],44,,,,,,,,,,,,,,,,,Liverpool,24,00:20:44.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aed04103-a15d-45c1-9be5-1c0ea035604e,2868,,"[42.7, 42.8]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,142,Swansea City,26,['f0590f67-0bc3-4d03-b0af-00721c9bebe5'],49,,,,,,,,,,,,,,,,,Swansea City,26,00:20:49.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01215ee5-01cb-4fe2-838a-a637d2812c62,2872,,"[37.6, 58.2]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Àngel Rangel Zaragoza,3973.0,Right Back,142,Swansea City,26,['2590c984-ce12-44fd-8558-7c91840761c9'],52,,,,,,,,,,,,,,,,,Swansea City,26,00:20:52.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665ae558-f163-4626-bd63-0a57b21212bc,2874,,"[47.7, 73.6]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Wayne Routledge,3449.0,Right Wing,142,Swansea City,26,['9043f370-4c4c-4e46-ab5d-73b49baf6eee'],54,,,,,,,,,,,,,,,,,Swansea City,26,00:20:54.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e5f3a75-9e4e-4a9d-8b3f-ffce1b27f017,2878,,"[49.5, 59.7]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,142,Swansea City,26,['00753135-5054-47aa-9638-e2e98d9a4494'],55,,,,,,,,,,,,,,,,,Swansea City,26,00:20:55.978,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236cf5e0-2147-41ff-ae26-197c56c04d7c,2881,,"[88.2, 60.1]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,André Ayew Pelé,3347.0,Center Forward,142,Swansea City,26,['e8222f0f-f242-42b8-bb78-fa0381a3f328'],59,,,,,,,,,,,,,,,,,Swansea City,26,00:20:59.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9088d26b-a2e6-447d-be1b-f9a092817a39,2883,,"[2.9, 54.1]",3754018,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Ward,9914.0,Goalkeeper,143,Liverpool,24,['556de8e1-82ea-42cd-87f7-f4136553293c'],5,,,,,,,,,,,,,,,,,Liverpool,24,00:21:05.789,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d80027b2-761e-40c0-9d7c-f3bc1150f407,2886,,"[26.1, 65.8]",3754018,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,143,Liverpool,24,['a0421899-e039-47da-a2c4-633dfc2b79c2'],8,,,,,,,,,,,,,,,,,Liverpool,24,00:21:08.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2faf0ad-6661-4503-ab88-f0427ca7a7ed,2893,,"[3.3, 54.5]",3754018,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Ward,9914.0,Goalkeeper,143,Liverpool,24,['e02a98c0-3a17-48f0-b970-dcd472b47ef0'],12,,,,,,,,,,,,,,,,,Liverpool,24,00:21:12.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a1aa142-c571-4263-bb7a-c81d7f06b0fa,2896,,"[22.4, 51.0]",3754018,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,143,Liverpool,24,['7efa09db-13cb-4a7c-a50a-29bc6e96cc2a'],15,,,,,,,,,,,,,,,,,Liverpool,24,00:21:15.183,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15dfb678-b7b8-459d-9b55-91b056d2c859,2904,,"[91.5, 16.7]",3754018,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,144,Swansea City,26,['134cf02c-2486-4f1c-9caf-165ec3d06e76'],22,,,,,,,,,,,,,,,,,Swansea City,26,00:21:22.608,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045656c1-3f84-4059-8292-1f06a73243f4,2916,,"[112.5, 42.0]",3754018,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Routledge,3449.0,Right Wing,144,Swansea City,26,['0b8bf2f9-019c-488a-a7bd-af2079a00d76'],32,,,,,,,,,,,,,,,,,Swansea City,26,00:21:32.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d39364c-d047-4878-b639-8d3947d0ee83,2931,,"[44.3, 28.0]",3754018,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bradley Shaun Smith,13448.0,Left Back,146,Liverpool,24,['b38085b3-1f54-4a3e-a389-b40f475c278a'],38,,,,,,,,,,,,,,,,,Liverpool,24,00:22:38.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3211728a-59fb-4ba1-9acb-a46e569e35ff,2933,,"[60.2, 4.9]",3754018,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,146,Liverpool,24,['4e958243-7dc4-48c4-aebc-361e89569feb'],39,,,,,,,,,,,,,,,,,Liverpool,24,00:22:39.291,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f32d5edf-25ae-4f62-b447-6ff381159e07,2936,,"[84.8, 33.0]",3754018,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Christian Benteke Liolo,3380.0,Right Center Forward,146,Liverpool,24,['11d45f0a-e6e4-4649-b4b1-8179d0913f88'],43,,,,,,,,,,,,,,,,,Liverpool,24,00:22:43.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26b32781-8e8d-4511-b178-18ff2e08927d,2940,,"[38.4, 73.2]",3754018,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,147,Swansea City,26,['f4d9369a-0d44-4881-b854-fc2b8cffa85f'],44,,,,,,,,,,,,,,,,,Swansea City,26,00:22:44.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588d0083-e9b5-46e9-9db3-6ab1e9a3c449,2942,,"[47.0, 60.1]",3754018,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Britton,4631.0,Left Defensive Midfield,147,Swansea City,26,['8b39c6db-2d79-49c3-9ed8-4f686392494a'],46,,,,,,,,,,,,,,,,,Swansea City,26,00:22:46.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebb9c475-a16d-43ac-a3eb-d4620798490f,2947,,"[56.7, 75.7]",3754018,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Routledge,3449.0,Right Wing,147,Swansea City,26,"['496b6f7f-b957-4d3e-841b-d0d5ed92b365', '50cf5c04-264a-49ed-9dbe-5933a775ab1c']",48,,,,,,,,,,,,,,,,,Swansea City,26,00:22:48.436,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f935016-ac6d-44ca-acde-fdd2e9ce9d94,2949,,"[40.9, 74.2]",3754018,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,147,Swansea City,26,['30dca063-ad04-4301-952b-276d963950d3'],50,,,,,,,,,,,,,,,,,Swansea City,26,00:22:50.510,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f62b498f-7e15-4c59-baa1-19ca52fed443,2951,,"[63.1, 75.8]",3754018,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Routledge,3449.0,Right Wing,147,Swansea City,26,['9ec04391-1c4a-4b5d-951f-80438231bddb'],52,,,,,,,,,,,,,,,,,Swansea City,26,00:22:52.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548493dd-54c4-4d76-ba38-f640dfa04f61,2953,,"[38.1, 7.6]",3754018,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Left Center Back,148,Liverpool,24,['95ad756a-0ac6-4a29-8808-d22bf848e2d3'],5,,,,,,,,,,,,,,,,,Liverpool,24,00:23:05.443,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965653bc-94ba-4bbe-8e0b-33d9c3a28d7f,2955,,"[39.4, 34.1]",3754018,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Škrtel,18872.0,Right Center Back,148,Liverpool,24,['634f5805-81cb-4389-bda0-00d21f3361d6'],6,,,,,,,,,,,,,,,,,Liverpool,24,00:23:06.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d4f49a4-9478-4030-8e12-cb03df43f95e,2957,,"[49.7, 56.6]",3754018,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Right Center Midfield,148,Liverpool,24,['b59c3007-3714-4c05-97f5-ff9e90ae8468'],9,,,,,,,,,,,,,,,,,Liverpool,24,00:23:09.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79386218-d085-46ac-8cf8-c7d85ee63627,2961,,"[56.7, 76.3]",3754018,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,148,Liverpool,24,['c3f88647-50ab-4f68-b6bc-caee0d2a8122'],11,,,,,,,,,,,,,,,,,Liverpool,24,00:23:11.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8374f651-ec85-4a33-ab27-a206c1dec243,2964,,"[68.4, 76.8]",3754018,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordon Ibe,3635.0,Left Midfield,148,Liverpool,24,['aee166c2-0c2c-46bc-98bf-6a87dea7ef10'],14,,,,,,,,,,,,,,,,,Liverpool,24,00:23:14.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6f40645-880c-49fc-9131-5fa0279e353e,2968,,"[55.7, 54.1]",3754018,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Linford Stewart,11992.0,Left Center Midfield,148,Liverpool,24,['069012aa-1483-463d-ae6a-813ee75501a3'],21,,,,,,,,,,,,,,,,,Liverpool,24,00:23:21.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fafc1bd-7be2-42ce-af80-a125d6d401db,2971,,"[51.0, 64.8]",3754018,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Škrtel,18872.0,Right Center Back,148,Liverpool,24,['0cd3f29e-a1d4-496b-88ff-e31973d2e2bf'],23,,,,,,,,,,,,,,,,,Liverpool,24,00:23:23.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce31143b-9621-4be8-89f3-36decaa3b362,2974,,"[48.2, 21.0]",3754018,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Left Center Back,148,Liverpool,24,['8581469f-8192-47b2-a219-0138c2174a4e'],25,,,,,,,,,,,,,,,,,Liverpool,24,00:23:25.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb62136d-95bb-49ec-a3ae-654bc44ad3a6,2977,,"[57.0, 5.9]",3754018,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bradley Shaun Smith,13448.0,Left Back,148,Liverpool,24,['528cebc6-44dc-4241-b790-4e2110d8cb01'],28,,,,,,,,,,,,,,,,,Liverpool,24,00:23:28.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6849ce00-7c4f-49f7-86fc-600a10c4a30c,2980,,"[62.7, 22.7]",3754018,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Linford Stewart,11992.0,Left Center Midfield,148,Liverpool,24,['659bae3a-4967-4fac-9e6d-7d47bc33146a'],31,,,,,,,,,,,,,,,,,Liverpool,24,00:23:31.054,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e2faa5c-b8fe-4347-9662-ca00db76a153,2985,,"[114.0, 16.4]",3754018,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,148,Liverpool,24,['b12ca81f-23cb-4cca-86b0-dd2929262b44'],38,,,,,,,,,,,,,,,,,Liverpool,24,00:23:38.487,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7094d323-6473-473f-b56a-c6f5aeebda35,2987,,"[61.9, 69.8]",3754018,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,149,Swansea City,26,['0df83242-0bae-40ef-a340-7363a8d8782b'],9,,,,,,,,,,,,,,,,,Swansea City,26,00:24:09.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4575347-76e0-49ad-a5f9-54b15ea723e7,2992,,"[54.0, 26.1]",3754018,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordon Ibe,3635.0,Left Midfield,151,Liverpool,24,['27af259b-0c27-4572-b815-534101c3a93c'],26,,,,,,,,,,,,,,,,,Liverpool,24,00:24:26.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739abdf-4d0f-44de-9b66-8e055d049a82,2995,,"[33.1, 33.8]",3754018,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,151,Liverpool,24,['50a3b8d4-483e-466b-b310-27fd45c54fa1'],30,,,,,,,,,,,,,,,,,Liverpool,24,00:24:30.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ecb8efd-e7f6-4217-972e-909010dbd6a1,2998,,"[44.7, 65.4]",3754018,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordon Ibe,3635.0,Left Midfield,151,Liverpool,24,['a5169e65-bee1-4d67-8209-903638e99f84'],33,,,,,,,,,,,,,,,,,Liverpool,24,00:24:33.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84667c88-974c-488c-804e-30afbf41aa06,3001,,"[35.8, 59.3]",3754018,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,151,Liverpool,24,['8c0e96e4-261e-4225-9e52-b54eb0f3ea18'],37,,,,,,,,,,,,,,,,,Liverpool,24,00:24:37.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd4420ea-fcc9-47be-b7fd-bac4d7aa1fa9,3004,,"[49.3, 74.2]",3754018,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordon Ibe,3635.0,Left Midfield,151,Liverpool,24,['a64ea1bf-684f-4be4-89b1-06b3d1d2f5e3'],40,,,,,,,,,,,,,,,,,Liverpool,24,00:24:40.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff1d2276-fd2f-4e09-a17c-d5d2b3808c73,3008,,"[48.2, 55.7]",3754018,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,151,Liverpool,24,['d9a48e03-0fb7-4a75-b9d0-3a5882446171'],44,,,,,,,,,,,,,,,,,Liverpool,24,00:24:44.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,085219e0-e768-473d-88a5-8ba605928ef7,3011,,"[57.9, 60.2]",3754018,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,151,Liverpool,24,['7d299d9c-e4a6-4d61-9fb8-8ad43cd00176'],54,,,,,,,,,,,,,,,,,Liverpool,24,00:24:54.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576f97b2-9224-4178-9260-8db3e5663788,3014,,"[77.4, 75.8]",3754018,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,151,Liverpool,24,['f8ed5c14-52c4-4261-aa1d-56b36d5064ea'],56,,,,,,,,,,,,,,,,,Liverpool,24,00:24:56.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7027d80d-1fbc-4008-be26-105682cedcb2,3017,,"[73.5, 64.3]",3754018,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Linford Stewart,11992.0,Left Center Midfield,151,Liverpool,24,['0b567ae9-a4b9-4b13-86ee-204a694768cc'],0,,,,,,,,,,,,,,,,,Liverpool,24,00:25:00.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eeb68d2-272d-4403-bdd9-acb09c8525c8,3020,,"[63.4, 51.0]",3754018,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,151,Liverpool,24,['2b0365c2-33db-4fb0-b539-cd5ca1293df1'],3,,,,,,,,,,,,,,,,,Liverpool,24,00:25:03.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3b12c70-6a0c-4ece-bd74-de8c8800c19a,3023,,"[69.1, 24.0]",3754018,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,151,Liverpool,24,['a9bf459a-2c05-4e3c-abe3-53dff074b6d0'],6,,,,,,,,,,,,,,,,,Liverpool,24,00:25:06.914,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d1a69b4-f8f3-4f10-9ff1-8189cfa0723e,3026,,"[90.8, 30.0]",3754018,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,151,Liverpool,24,['48d54d34-0256-4659-a3af-c58b6ebf8330'],8,,,,,,,,,,,,,,,,,Liverpool,24,00:25:08.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72fd6da1-b7c9-47b2-ae27-62674a613086,3031,,"[52.2, 71.4]",3754018,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Center Forward,152,Swansea City,26,['37a91113-186b-4042-9a6f-c1cf16eb5983'],12,,,,,,,,,,,,,,,,,Swansea City,26,00:25:12.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c27403c-12d3-4f96-b872-1980ebde01fa,3035,,"[64.0, 60.1]",3754018,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,152,Swansea City,26,['85389723-16d5-43bd-b224-cd0dc0fa2eb3'],17,,,,,,,,,,,,,,,,,Swansea City,26,00:25:17.770,Ball Receipt*,
