ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.97887,,,,,,,,,,,,0a04f3ce-5c60-426e-9c03-41a24a3b47dc,136,,"[25.7, 17.4]",3754230,2,,,,,0.37177643,,Left Foot,,,"[47.5, 25.9]",,Ground Pass,,23.398504,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,5,Liverpool,24,['c45d6921-c214-452e-89c0-541542c40452'],4,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:04.166,Pass,
,,,,,,,,,,,,,,,,2.130155,,,,,,,,,,,,a1dff6c1-6afd-4544-a8ec-9c74a06dd157,139,,"[47.5, 25.9]",3754230,2,,,,,-0.32867086,,Right Foot,,,"[64.8, 20.0]",,Ground Pass,,18.278402,,Incomplete,,Emre Can,3493.0,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,5,Liverpool,24,"['109afd28-6822-49ac-a631-5ce2743957a0', 'fc61a17e-77a1-40b6-9426-2be65fb5b255']",5,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:05.265,Pass,
,,,,,,,,,,,,,,,,2.808605,,,,,,,,,,,,047d4b43-5791-45ec-b519-ce3694aa336c,145,,"[63.1, 9.1]",3754230,2,,,,,0.4038994,,Right Foot,,,"[99.6, 24.7]",,Ground Pass,,39.693954,,Incomplete,,Divock Okoth Origi,4747.0,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,5,Liverpool,24,"['0f18cd76-94dd-41c9-aea5-7b36f2297186', '96353251-8a26-4966-a019-643735fd2997']",10,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:10.192,Pass,
,,,,,,,,,,,,,,,,1.543536,,,,,,,,,,,,0f18cd76-94dd-41c9-aea5-7b36f2297186,148,,"[20.5, 55.4]",3754230,2,,,,,-2.3529372,,Right Foot,,,"[5.2, 40.0]",,Ground Pass,,21.708294,,,,Maarten Stekelenburg,20201.0,,,,,,Recovery,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,6,Southampton,25,"['047d4b43-5791-45ec-b519-ce3694aa336c', 'd91f2f05-0bfc-4be5-a3bc-3082d0e8402e', 'e0e5b305-e4f5-42c7-9fa2-6b1bd9a5ff73']",13,,,,,,,,,,,,,,,,,,Southampton,25,00:02:13.001,Pass,True
,,,,,,,,,,,,,,,,3.385257,,,,,,,,,,,,86266e9f-641f-4746-a1e1-529f2a995c8e,152,,"[6.1, 37.3]",3754230,2,,,,,-0.21050957,,Right Foot,,,"[64.6, 24.8]",,High Pass,,59.820564,,,,Graziano Pellè,11062.0,,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,6,Southampton,25,"['22a2fd45-2d26-4a77-a0c7-760fb559bf89', '60196fbf-cfa2-40b3-8d90-ae407ed58640']",14,,,,,,,,,,,,,,,,,,Southampton,25,00:02:14.712,Pass,True
,,,,,,,,,,,,,,,,0.990756,,,,,,,,,,,,643744d2-bdaf-473e-be78-708cd7406f12,158,,"[82.7, 69.9]",3754230,2,,,,,-0.7164169,,Right Foot,,,"[97.4, 57.1]",,Ground Pass,,19.491793,,,,Adam David Lallana,4090.0,,,,,,,1,Regular Play,James Philip Milner,3473.0,Center Defensive Midfield,7,Liverpool,24,['f7b838d0-c3c1-4e42-8d36-5ce9ffc87d37'],22,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:22.501,Pass,
,,,,,,,,,,,,,,,,1.320138,,,,,,,,,,,,7b2e6763-a195-451c-9ab8-7628f19b5f16,161,,"[97.4, 57.1]",3754230,2,,,,,-1.6835239,,Right Foot,,,"[96.2, 46.5]",,Ground Pass,,10.667708,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Right Attacking Midfield,7,Liverpool,24,"['5edf55ea-8f60-46c7-88ee-854b62a7f1bd', 'c7422c9a-5d3a-4586-98f8-eb2f296b2407']",23,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:23.924,Pass,
,,,,,,,,,,,,,,,,2.718099,,,,,,,,,,,,0ed70c23-c803-4003-a72a-320c58cc28ca,164,,"[78.9, 56.7]",3754230,2,,,,,0.48667616,,Head,,,"[99.5, 67.6]",,High Pass,,23.306007,,,,James Philip Milner,3473.0,,,,,,Recovery,1,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,7,Liverpool,24,['30644c97-63d7-4172-a723-5f73ebd766cc'],25,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:25.917,Pass,
,,,,,,,,,,,,,,,,0.682901,,,,,,,,,,,,86509933-c029-4cdd-a529-e912bde2eafa,167,,"[105.2, 65.7]",3754230,2,,,,,-1.4618543,,Left Foot,,,"[106.6, 52.9]",,Ground Pass,,12.876335,,,,Adam David Lallana,4090.0,,,,,,,1,Regular Play,James Philip Milner,3473.0,Center Defensive Midfield,7,Liverpool,24,['0fe6f8d2-3c74-4b74-a09d-76c919c87085'],32,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:32.990,Pass,
,,,,,,,,,,,,,,,,1.807443,,,,,,,,,,,,631b8062-48a7-4cbf-a5dc-3f892c0d50e7,170,,"[116.3, 65.0]",3754230,2,,,,,-1.8097328,,Right Foot,True,,"[108.7, 33.8]",,High Pass,,32.112305,,Incomplete,,,,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Right Attacking Midfield,7,Liverpool,24,['29fcf9d1-57a8-4c7e-a264-49a5e31b776b'],36,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:36.161,Pass,
,,,,,,,,,,,,,,,,1.238689,,,,,,,,,,,,29fcf9d1-57a8-4c7e-a264-49a5e31b776b,171,,"[11.4, 46.3]",3754230,2,,,,,1.5063695,,Right Foot,,,"[11.8, 52.5]",,Low Pass,,6.2128897,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,Recovery,1,Regular Play,Jordy Clasie,16181.0,Right Center Midfield,7,Liverpool,24,"['631b8062-48a7-4cbf-a5dc-3f892c0d50e7', 'e0e85d98-ecb3-45ff-aa2f-ad1b176980a2']",37,,,,,,,,,,,,,,,,,,Southampton,25,00:02:37.968,Pass,
,,,,,,,,,,,,,,,,3.152681,,,,,,,,,,,,615b230f-fb8d-4071-9ead-c134a1ab752c,173,,"[11.8, 52.5]",3754230,2,,,,,-0.34752145,,Right Foot,,,"[56.8, 36.2]",,High Pass,,47.861153,,Incomplete,,,,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,7,Liverpool,24,['02dbe39c-bf04-423b-8ccf-ecd478c32d77'],39,,,,,,,,,,,,,,,,,,Southampton,25,00:02:39.207,Pass,
,,,,,,,,,,,,,,,,1.161585,,,,,,,,,,,,30ad89a9-ddd9-402a-a5c7-be96ebe249ab,176,,"[63.3, 43.5]",3754230,2,,,,,0.57790196,,Left Foot,,,"[70.2, 48.0]",,Low Pass,,8.237719,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,7,Liverpool,24,['2ad4fba2-22d0-45c4-ac4c-537ae1b86a5e'],43,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:43.177,Pass,
,,,,,,,,,,,,,,,,1.384201,,,,,,,,,,,,0e920122-7b32-4d0a-a8a1-14f119289c57,180,,"[70.0, 47.7]",3754230,2,,,,,2.647954,,Right Foot,,,"[50.3, 58.3]",,Ground Pass,,22.370739,,,,Martin Škrtel,18872.0,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,7,Liverpool,24,"['3359c276-7492-412f-9a66-8399f94826c0', '368db0a8-4ef6-484e-99a6-89155c496b36']",44,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:44.372,Pass,True
,,,,,,,,,,,,,,,,0.760604,,,,,,,,,,,,935e1907-df4f-4068-9b36-667b1219e228,183,,"[50.3, 56.4]",3754230,2,,,,,0.47783107,,Right Foot,,,"[61.5, 62.2]",,Ground Pass,,12.612692,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,7,Liverpool,24,['5ca9a41e-55d6-40f6-bacc-4ccfe012f5f7'],49,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:49.055,Pass,
,,,,,,,,,,,,,,,,0.999823,,,,,,,,,,,,e2a5786c-5138-4904-8a6a-48e720661752,186,,"[59.1, 63.5]",3754230,2,,,,,1.4317003,,Right Foot,,,"[61.2, 78.5]",,Ground Pass,,15.146287,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,7,Liverpool,24,['db522457-7c98-4429-874f-dadbc7b42b0a'],50,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:50.725,Pass,
,,,,,,,,,,,,,,,,0.677813,,,,,,,,,,,,da3ae17f-b632-4f87-9a53-26f1341c40a2,190,,"[62.9, 78.5]",3754230,2,,,,,0.11649146,,Right Foot,,,"[72.3, 79.6]",,Ground Pass,,9.464143,,,,James Philip Milner,3473.0,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,7,Liverpool,24,['9203b8e8-5da9-4a52-a30a-a0d6cd9a9c47'],52,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:52.359,Pass,
,,,,,,,,,,,,,,,,0.467418,,,,,,,,,,,,2bce8b06-8dc0-44df-a014-786ad7094506,193,,"[72.3, 79.6]",3754230,2,,,,,-2.4069982,,Left Foot,,,"[69.2, 76.8]",,Ground Pass,,4.1773195,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,Regular Play,James Philip Milner,3473.0,Center Defensive Midfield,7,Liverpool,24,['dfe1c79a-214f-4fc4-a5a7-fee0a913d576'],53,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:53.639,Pass,
,,,,,,,,,,,,,,,,0.885796,,,,,,,,,,,,a0458745-4f15-4ed6-bb5f-c06ae6bdff00,202,,"[83.5, 65.2]",3754230,2,,,,,-0.8393141,aeae16a4-6e23-4da7-b8ea-6e2a8af7ddab,Right Foot,,,"[98.4, 48.6]",,Ground Pass,,22.306276,,,,Philippe Coutinho Correia,3501.0,True,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,7,Liverpool,24,['9718cbda-425c-4c22-b231-fa63f4bb2b29'],57,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:57.609,Pass,
,,,,,,,,,,,,,,,,1.25576,,,,,,,,,,,,3b6437b4-69bb-4e97-bc03-c566b59c2a0f,211,,"[120.0, 80.0]",3754230,3,,,,,-1.8389398,9480d07e-708a-46ca-a36f-de40e7c8ab85,Right Foot,,,"[111.4, 48.7]",,High Pass,,32.459976,,,,Emre Can,3493.0,True,True,,Straight,,Corner,1,From Corner,James Philip Milner,3473.0,Center Defensive Midfield,8,Liverpool,24,['bd7018ee-3153-4fa1-bebb-62d6d55cecba'],35,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:35.927,Pass,
,,,,,,,,,,,,,,,,1.941414,,,,,,,,,,,,c071d940-cbbf-4c49-b9f2-b9bb6fad3980,215,,"[6.0, 36.0]",3754230,3,,True,,,0.8951911,,Right Foot,,,"[17.3, 50.1]",,Ground Pass,,18.069311,,,,José Miguel da Rocha Fonte,3960.0,,,,,,Goal Kick,1,From Goal Kick,Maarten Stekelenburg,20201.0,Goalkeeper,9,Southampton,25,['c33430a8-2ede-4fd3-8744-99e80d8895ca'],55,,,,,,,,,,,,,,,,,,Southampton,25,00:03:55.546,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,7c58e3df-4025-4ef6-908b-0f33373bbd54,217,,"[24.6, 53.0]",3754230,3,,,,,0.02352507,,Right Foot,,,"[41.6, 53.4]",,Ground Pass,,17.004705,,,,Victor Wanyama,3098.0,,,,,,,1,From Goal Kick,José Miguel da Rocha Fonte,3960.0,Right Center Back,9,Southampton,25,['9b1aaf67-2e18-4db3-8c0e-46d87600e8e3'],59,,,,,,,,,,,,,,,,,,Southampton,25,00:03:59.846,Pass,
,,,,,,,,,,,,,,,,1.992865,,,,,,,,,,,,9a789f37-c92e-4bbf-a403-f26c4d1ea0e9,220,,"[36.2, 46.6]",3754230,4,,,,,-1.7841074,,Left Foot,,,"[30.2, 18.9]",,Ground Pass,,28.342371,,,,Virgil van Dijk,3669.0,,,,,,,1,From Goal Kick,Victor Wanyama,3098.0,Left Center Midfield,9,Southampton,25,['f11981f4-152d-4e0a-9fcd-70b65eb39c4b'],1,,,,,,,,,,,,,,,,,,Southampton,25,00:04:01.987,Pass,
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,0b6d30d9-f5ec-47e7-bde3-e7d9d9e736b3,223,,"[26.3, 20.6]",3754230,4,,,,,1.3485669,,Right Foot,,,"[35.7, 62.2]",,Ground Pass,,42.6488,,,,José Miguel da Rocha Fonte,3960.0,,,True,,,,1,From Goal Kick,Virgil van Dijk,3669.0,Left Center Back,9,Southampton,25,['4d7eb4a7-6995-4a59-ad0e-629c8f03face'],5,,,,,,,,,,,,,,,,,,Southampton,25,00:04:05.034,Pass,
,,,,,,,,,,,,,,,,1.626621,,,,,,,,,,,,deff883b-5500-4059-b9b0-b79e39455b21,227,,"[47.7, 67.9]",3754230,4,,,,,-0.7691033,,Right Foot,,,"[82.0, 34.7]",,High Pass,,47.736046,,Incomplete,,Graziano Pellè,11062.0,,,,,,,1,From Goal Kick,José Miguel da Rocha Fonte,3960.0,Right Center Back,9,Southampton,25,"['461ef5a9-6d73-40d9-951f-e4c2049c846a', '5ac0229b-b1e4-4f97-96f3-0a69a47791e4', 'c2628a52-2ed4-4033-ab29-51b1a218d058']",10,,,,,,,,,,,,,,,,,,Southampton,25,00:04:10.375,Pass,True
,,,,,,,,,,,,,,,,1.820281,,,,,,,,,,,,f7014cc7-49c5-4a47-9a85-28bfcb5cd2cb,231,,"[62.6, 25.1]",3754230,4,,,,,-0.8904414,,Head,,,"[76.6, 7.8]",,Low Pass,,22.255112,,,,Ryan Bertrand,20045.0,,,,,,Recovery,1,From Goal Kick,Jordy Clasie,16181.0,Right Center Midfield,9,Southampton,25,['82683cf9-f911-473d-a91a-d53cca084773'],14,,,,,,,,,,,,,,,,,,Southampton,25,00:04:14.661,Pass,
,,,,,,,,,,,,,,,,0.900761,,,,,,,,,,,,6532a00d-55a8-4e61-9922-2ad9f2383d08,234,,"[94.6, 4.5]",3754230,4,,,,,1.068788,,Left Foot,,,"[104.7, 22.9]",,Ground Pass,,20.98976,,Incomplete,,Graziano Pellè,11062.0,,,,,,,1,From Goal Kick,Ryan Bertrand,20045.0,Left Back,9,Southampton,25,"['70297570-dc66-47d0-ae23-1616967a151d', 'f818aa8e-f55d-46f7-b06d-f322b8e496cd']",19,,,,,,,,,,,,,,,,,,Southampton,25,00:04:19.560,Pass,
,,,,,,,,,,,,,,,,1.363052,,,,,,,,,,,,4048a62e-ead9-4d1e-abfc-61e5add2596b,237,,"[120.0, 0.1]",3754230,4,,,,,1.822643,,Right Foot,,,"[111.2, 34.3]",,High Pass,True,35.31402,,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Jordy Clasie,16181.0,Right Center Midfield,10,Southampton,25,['001a71cd-7052-4839-bc62-b55df89d36a1'],47,,,,,,,,,,,,,,,,,,Southampton,25,00:04:47.369,Pass,
,,,,,,,,,,,,,,,,1.805701,,,,,,,,,,,,a7d848bf-935d-4999-a3bb-c5f34ad6de48,240,,"[86.1, 27.9]",3754230,4,,,,,-0.89657676,,Left Foot,,,"[104.8, 4.5]",,High Pass,,29.954132,,,,Jordy Clasie,16181.0,,,,,,Recovery,1,From Corner,Ryan Bertrand,20045.0,Left Back,10,Southampton,25,['04853fe6-177b-4bc8-b53b-aa1866b7aecc'],51,,,,,,,,,,,,,,,,,,Southampton,25,00:04:51.262,Pass,
,,,,,,,,,,,,,,,,0.721654,,,,,,,,,,,,480854bf-350f-4ff4-8434-da34585e6f17,243,,"[95.8, 4.3]",3754230,4,,,,,3.0494177,,Right Foot,,,"[83.9, 5.4]",,Ground Pass,,11.950732,,,,Ryan Bertrand,20045.0,,,,,,,1,From Corner,Jordy Clasie,16181.0,Right Center Midfield,10,Southampton,25,['c9d34062-99ed-4576-81f0-08fffd39af51'],55,,,,,,,,,,,,,,,,,,Southampton,25,00:04:55.100,Pass,
,,,,,,,,,,,,,,,,2.577355,,,,,,,,,,,,eb9813d2-6948-48d2-a4d7-c7e06623e648,246,,"[83.9, 5.4]",3754230,4,,,,,0.57512385,,Left Foot,,,"[109.2, 21.8]",,Ground Pass,,30.150455,,Incomplete,,Victor Wanyama,3098.0,,,,,,,1,From Corner,Ryan Bertrand,20045.0,Left Back,10,Southampton,25,"['a9ee395f-038c-4757-860e-0e563b9a645c', 'd9fd4d13-9586-4f70-b429-2e482339bb1b']",55,,,,,,,,,,,,,,,,,,Southampton,25,00:04:55.894,Pass,
,,,,,,,,,,,,,,,,1.058673,,,,,,,,,,,,d9fd4d13-9586-4f70-b429-2e482339bb1b,248,,"[10.9, 58.3]",3754230,4,,,,,1.0728879,,Right Foot,,,"[21.5, 77.8]",,Ground Pass,,22.194818,,,,James Philip Milner,3473.0,,,,,,Recovery,1,From Corner,Lucas Pezzini Leiva,7780.0,Right Center Midfield,10,Southampton,25,"['b0bbaa1f-aeb7-4bfd-91dc-02a9f21ba5b0', 'eb9813d2-6948-48d2-a4d7-c7e06623e648']",58,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:58.471,Pass,
,,,,,,,,,,,,,,,,3.605527,,,,,,,,,,,,019e9e5a-6f6b-44cd-b933-fde2470ca2b2,254,,"[24.1, 70.4]",3754230,5,,,,,-0.082030274,,Right Foot,,,"[83.7, 65.5]",,High Pass,,59.801086,,Incomplete,,Divock Okoth Origi,4747.0,,,,,,Free Kick,1,From Free Kick,Simon Mignolet,3539.0,Goalkeeper,11,Liverpool,24,"['72d77c50-8ec3-4634-96a5-b220c3e6c831', 'debcd5fd-78ab-4ba0-9f30-dcca49e769a5']",31,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:31.963,Pass,
,,,,,,,,,,,,,,,,1.358135,,,,,,,,,,,,72d77c50-8ec3-4634-96a5-b220c3e6c831,257,,"[36.4, 14.6]",3754230,5,,,,True,0.4099359,,,,,"[55.5, 22.9]",,Low Pass,,20.825464,,,,Sadio Mané,3629.0,,,,,,Recovery,1,From Free Kick,Virgil van Dijk,3669.0,Left Center Back,11,Liverpool,24,"['019e9e5a-6f6b-44cd-b933-fde2470ca2b2', '9cf1586c-4440-4bbc-8746-960f239cb0c8', 'd50de981-3f8f-4a1d-9b2d-4726364128a9']",35,,,,,,,,,,,,,,,,,,Southampton,25,00:05:35.568,Pass,True
,,,,,,,,,,,,,,,,0.60401,,,,,,,,,,,,81cceb8a-2075-4b48-aa1e-1be38bc5f8d9,263,,"[63.8, 52.7]",3754230,5,,,,,-0.96262354,,Right Foot,,,"[69.3, 44.8]",,Low Pass,,9.626006,,,,Emre Can,3493.0,,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Right Center Midfield,11,Liverpool,24,['b4bbc8e0-2e80-4d02-8ff2-535f13bebf8c'],39,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:39.068,Pass,
,,,,,,,,,,,,,,,,1.22058,,,,,,,,,,,,8b2fe6e7-ed1f-4598-b1fd-e46cb02ad947,266,,"[69.3, 44.8]",3754230,5,,,,,-2.908093,,Right Foot,,,"[50.8, 40.4]",,Ground Pass,,19.016047,,,,Mamadou Sakho,3483.0,,,,,,,1,From Free Kick,Emre Can,3493.0,Left Center Midfield,11,Liverpool,24,['51fdcce4-fe09-473e-bb88-ee5b7efbfea2'],39,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:39.752,Pass,
,,,,,,,,,,,,,,,,1.853244,,,,,,,,,,,,cf73f4b2-5136-49a2-bc5e-7b290da800ba,269,,"[53.2, 42.3]",3754230,5,,,,,1.2074032,,Left Foot,,,"[64.0, 70.7]",,Ground Pass,,30.384207,,,,James Philip Milner,3473.0,,,,,,,1,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,11,Liverpool,24,['ac33288e-ab13-4bb7-b280-bd809b0258b9'],44,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:44.401,Pass,
,,,,,,,,,,,,,,,,1.125658,,,,,,,,,,,,80799961-3892-4b53-af67-0fdf2a5a6837,272,,"[64.0, 70.7]",3754230,5,,,,,-1.3972356,,Right Foot,,,"[66.7, 55.3]",,Ground Pass,,15.634897,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,From Free Kick,James Philip Milner,3473.0,Center Defensive Midfield,11,Liverpool,24,['b70acee4-59e5-47a6-b4c3-b621a85a12ff'],46,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:46.460,Pass,
,,,,,,,,,,,,,,,,0.811219,,,,,,,,,,,,aa47501b-645d-4597-ae91-62e868a90e6c,276,,"[71.1, 56.7]",3754230,5,,,,,0.083836645,,Right Foot,,,"[83.0, 57.7]",,Ground Pass,,11.941943,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Right Center Midfield,11,Liverpool,24,"['1811cda1-70cd-4ca7-beb6-305e7aa75e6c', '2cd00a21-1395-4324-be57-2f76d066fd2c']",49,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:49.027,Pass,True
,,,,,,,,,,,,,,,,0.468764,,,,,,,,,,,,b8528391-61c7-44a7-829c-59344c21c12c,279,,"[86.8, 58.1]",3754230,5,,,,,-0.76721835,,Right Foot,,,"[92.4, 52.7]",,Ground Pass,,7.77946,,,,Divock Okoth Origi,4747.0,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,11,Liverpool,24,['68bf7e5d-f04f-42b3-93c3-8288b274d2ff'],50,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:50.704,Pass,
,,,,,,,,,,,,,,,,1.443307,,,,,,,,,,,,f60fd8fb-009c-4ec7-a906-ac998097d7ef,282,,"[92.4, 52.7]",3754230,5,,,,,-2.918116,,Right Foot,,,"[88.0, 51.7]",,Ground Pass,,4.5122056,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Free Kick,Divock Okoth Origi,4747.0,Center Forward,11,Liverpool,24,"['aefcf184-6d3a-4ec1-8c4d-886994aae93a', 'e9ed9a10-db61-4cd6-a619-2a63642d8c7f']",51,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:51.213,Pass,
,,,,,,,,,,,,,,,,2.930892,,,,,,,,,,,,ea5e3bb7-b5aa-4293-bea5-f70a6cd228c2,286,,"[38.1, 31.4]",3754230,5,,,,,0.8162872,,Right Foot,,,"[72.6, 68.1]",,Low Pass,,50.37003,,,,Dušan Tadić,3831.0,,,,,,,1,From Free Kick,Victor Wanyama,3098.0,Left Center Midfield,11,Liverpool,24,['e3553a1d-0573-416a-9ca1-70275b7af2b2'],54,,,,,,,,,,,,,,,,,,Southampton,25,00:05:54.390,Pass,
,,,,,,,,,,,,,,,,1.570805,,,,,,,,,,,,01d77a85-695d-4280-b368-2fc5fdc68463,293,,"[5.9, 6.5]",3754230,6,,,,,0.72374797,,Right Foot,,,"[23.1, 21.7]",,Ground Pass,,22.953867,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,From Free Kick,Emre Can,3493.0,Left Center Midfield,11,Liverpool,24,['c8fad798-3ff1-4fe0-9bc3-813bfc18b49b'],3,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:03.627,Pass,
,,,,,,,,,,,,,,,,0.9039,,,,,,,,,,,,e8859c80-bb96-4f91-87ac-8a7f919cf44f,296,,"[27.7, 20.0]",3754230,6,,,,,0.34234986,,Right Foot,,,"[46.5, 26.7]",,Ground Pass,,19.958206,,,,Divock Okoth Origi,4747.0,,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Right Center Midfield,11,Liverpool,24,['35fdaccc-0709-477f-aa39-11696a923e17'],6,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:06.595,Pass,
,,,,,,,,,,,,,,,,0.304603,,,,,,,,,,,,adc1a735-14d5-4f34-acd4-5e53276034fd,302,,"[65.3, 37.5]",3754230,6,,True,,,1.4288993,,Right Foot,,,"[68.1, 57.1]",,Ground Pass,,19.79899,,,,Philippe Coutinho Correia,3501.0,,,,,,Free Kick,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Right Center Midfield,12,Liverpool,24,['ddddb489-59b3-4ae7-a2f3-3c7dfa9bb9d1'],28,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:28.863,Pass,
,,,,,,,,,,,,,,,,1.711379,,,,,,,,,,,,0febebc4-de6d-4917-9670-c1124299275b,304,,"[72.6, 28.1]",3754230,6,,True,,,-0.83822256,,Right Foot,,,"[93.2, 5.2]",,Ground Pass,,30.80211,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,12,Liverpool,24,['ae623d19-bc8d-4ffb-8907-2234d0d4ad61'],29,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:29.625,Pass,
,,,,,,,,,,,,,,,,2.114947,,,,,,,,,,,,70800017-d92e-4a83-8ee8-6e46f2acea58,306,,"[97.9, 5.4]",3754230,6,,,,,0.9119903,,Left Foot,True,,"[117.1, 30.2]",,Ground Pass,,31.363674,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Free Kick,Alberto Moreno Pérez,3515.0,Left Back,12,Liverpool,24,"['e0fc016e-57de-412e-af8b-7b1020e3996e', 'e56ec5eb-cf5a-45f5-818f-852457b0a2b6']",33,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:33.003,Pass,
,,,,,,,,,,,,,,,,2.038264,,,,,,,,,,,,5cd41936-4451-448d-87f6-b78c1814998c,310,,"[6.0, 44.0]",3754230,6,,True,,,-1.2192233,,Right Foot,,,"[14.4, 21.1]",,Ground Pass,,24.392008,,,,Virgil van Dijk,3669.0,,,,,,Goal Kick,1,From Goal Kick,Maarten Stekelenburg,20201.0,Goalkeeper,13,Southampton,25,['28c9f3c4-1628-4c4e-8e7f-fe577c5ff519'],54,,,,,,,,,,,,,,,,,,Southampton,25,00:06:54.669,Pass,
