bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.940194,,,,,,,,,,,,db3d0705-ffa6-425c-83c0-8d189d6998a0,1768,,"[42.8, 39.9]",3754060,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Center Midfield,110,Liverpool,24,['6d697aec-d92e-4dba-bd6f-7e8650895bd3'],17,,,,,,,,,,,,,,,,,Everton,29,00:06:17.237,Pressure,
,,,,,,,,,,,True,,,,,,,0.700076,,,,,,,,,,,,3fe9e522-654c-4303-bf6a-023a833e905b,1771,,"[86.1, 29.0]",3754060,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel William John Ings,3654.0,Left Center Forward,111,Everton,29,['8108ed99-8c37-40f6-a85f-af7cabbcee48'],19,,,,,,,,,,,,,,,,,Liverpool,24,00:06:19.370,Pressure,
,,,,,,,,,,,,,,,,,,2.595253,,,,,,,,,,,,e2478a8c-10aa-4deb-9fc6-7ca7d6dae650,1778,,"[32.2, 57.6]",3754060,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Right Center Back,111,Everton,29,['45a32999-b0fd-4a78-9312-4334e3f92f83'],28,,,,,,,,,,,,,,,,,Liverpool,24,00:06:28.107,Pressure,
,,,,,,,,,,,,,,,,,,0.534071,,,,,,,,,,,,5df7ace1-193b-43fa-8370-570bba74b9d5,1814,,"[18.9, 5.0]",3754060,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,112,Liverpool,24,"['20cb55e3-7db3-46a1-81b2-0ccaf2ddf3d5', 'ddde3743-a9fd-45ba-ae92-caffbe63ed91']",32,,,,,,,,,,,,,,,,,Everton,29,00:07:32.410,Pressure,
,,,,,,,,,,,True,,,,,,,6.032184,,,,,,,,,,,,7909a0cc-9a83-48aa-96cf-613cd815821e,1821,,"[48.0, 14.2]",3754060,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Naismith,9528.0,Left Wing,114,Liverpool,24,"['274ae98a-09e3-438f-9367-4873d261c927', '40c4ffa0-a7ed-46bf-b3b1-f36a38eb1e1c', '87cdb1ab-40b2-4db9-b22a-be26829b1782', '89c73a6e-9676-4642-ba82-7a8fae79e302', '8f914dd8-57aa-4008-876c-dbcf7fae4dfe', 'f9e72537-c644-49c3-adef-f0afb9434794']",39,,,,,,,,,,,,,,,,,Everton,29,00:07:39.762,Pressure,
,,,,,,,,,,,True,,,,,,,0.315623,,,,,,,,,,,,6f28e8fc-9bfa-4d6b-ac57-5831668c8ffe,1835,,"[58.0, 42.9]",3754060,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,115,Everton,29,['67bd4246-62cf-497d-b6b6-ec59b3c18380'],52,,,,,,,,,,,,,,,,,Liverpool,24,00:07:52.607,Pressure,
,,,,,,,,,,,True,,,,,,,0.504136,,,,,,,,,,,,a73fb502-8484-459d-8366-5705798dc2c2,1841,,"[78.7, 21.5]",3754060,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,116,Liverpool,24,['efd10e14-d817-47eb-bee5-3e8b4eee7b73'],58,,,,,,,,,,,,,,,,,Everton,29,00:07:58.957,Pressure,
,,,,,,,,,,,,,,,,,,1.336435,,,,,,,,,,,,1ddc0702-ca4f-4040-899c-ce3fc201788f,1853,,"[33.7, 52.5]",3754060,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James McCarthy,3607.0,Right Center Midfield,117,Liverpool,24,['1922f130-7e28-429b-9be8-a56e1bae66da'],37,,,,,,,,,,,,,,,,,Everton,29,00:08:37.886,Pressure,
,,,,,,,,,,,,,,,,,,0.870558,,,,,,,,,,,,8d95212a-1e99-4aff-b923-20dbfff41326,1863,,"[11.9, 11.6]",3754060,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,118,Liverpool,24,,56,,,,,,,,,,,,,,,,,Everton,29,00:08:56.041,Pressure,
,,,,,,,,,,,True,,,,,,,2.765412,,,,,,,,,,,,e216d1b9-bfac-4126-9317-40b779fd7928,1866,,"[38.6, 60.5]",3754060,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Škrtel,18872.0,Center Back,118,Liverpool,24,"['6c9fb3a1-6b7b-47ec-916a-fd1b3388bc62', '6d913ac7-33dc-429a-9727-b64bb75a779c', 'a16a18a2-5a0d-4e3a-8ef7-525d6c9f297b']",2,,,,,,,,,,,,,,,,,Liverpool,24,00:09:02.097,Pressure,
,,,,,,,,,,,,,,,,,,0.388613,,,,,,,,,,,,9060d8eb-9bff-4b87-82e9-a593e3a4b01b,1887,,"[30.4, 11.3]",3754060,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Philippe Coutinho Correia,3501.0,Left Center Midfield,121,Everton,29,['cb516cf6-ef61-4c9a-80eb-9d8884775897'],11,,,,,,,,,,,,,,,,,Liverpool,24,00:10:11.091,Pressure,
,,,,,,,,,,,,,,,,,,0.296624,,,,,,,,,,,,91245895-d01a-42fb-b8f8-65ee9b6310d7,1888,,"[28.0, 15.3]",3754060,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,121,Everton,29,,12,,,,,,,,,,,,,,,,,Liverpool,24,00:10:12.011,Pressure,
,,,,,,,,,,,,,,,,,,0.599084,,,,,,,,,,,,6cef925a-4064-4731-932e-77438cf7689e,1897,,"[11.9, 52.1]",3754060,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,José Ramiro Funes Mori,4629.0,Left Center Back,122,Liverpool,24,,21,,,,,,,,,,,,,,,,,Everton,29,00:10:21.095,Pressure,
,,,,,,,,,,,,,,,,,,0.449786,,,,,,,,,,,,f2141e9c-d07d-44c5-9792-e8c65d9e735f,1908,,"[60.8, 54.9]",3754060,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James Philip Milner,3473.0,Right Center Midfield,123,Everton,29,"['0607cdc2-8988-416f-a53f-c2f8b03d9aaf', '46beda9d-4b9f-4986-b574-511e2e41cff6']",53,,,,,,,,,,,,,,,,,Liverpool,24,00:10:53.026,Pressure,
,,,,,,,,,,,,,,,,,,2.372691,,,,,,,,,,,,988541d4-f98b-4500-924c-ae499244de7e,1922,,"[67.4, 74.1]",3754060,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nathaniel Edwin Clyne,4590.0,Right Wing Back,123,Everton,29,"['242866c9-fc6b-4d32-a8ee-515f2dcade16', 'ca0f4403-fe8d-477e-856e-eee8ff87acf3']",7,,,,,,,,,,,,,,,,,Liverpool,24,00:11:07.844,Pressure,
,,,,,,,,,,,,,,,,,,0.419527,,,,,,,,,,,,e465f303-1b2e-4638-8f65-15dffba9e5a6,1923,,"[48.3, 73.1]",3754060,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,123,Everton,29,"['ca0f4403-fe8d-477e-856e-eee8ff87acf3', 'dfb81fdf-d735-47f7-9ccb-1487addc18e6']",10,,,,,,,,,,,,,,,,,Liverpool,24,00:11:10.071,Pressure,
,,,,,,,,,,,,,,,,,,0.426716,,,,,,,,,,,,bc13a463-f6db-4de2-a1d4-a26f9dc93132,1945,,"[76.1, 77.2]",3754060,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,126,Everton,29,"['4934debf-c449-45aa-8cd0-5076211d88b4', '8c4029fa-6ccb-40c5-96fc-5187f89f9c25', 'd9ec9244-2a11-4b72-bbd6-b09c6cf1a694']",29,,,,,,,,,,,,,,,,,Liverpool,24,00:12:29.384,Pressure,
,,,,,,,,,,,,,,,,,,0.619902,,,,,,,,,,,,e298f377-7ba4-49a1-8d0f-a9071ea8c8cf,1984,,"[66.4, 64.8]",3754060,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,128,Everton,29,,22,,,,,,,,,,,,,,,,,Everton,29,00:13:22.144,Pressure,
,,,,,,,,,,,,,,,,,,3.496992,,,,,,,,,,,,8b29dc55-2ef3-41df-8a25-ea8b604451f7,1993,,"[56.2, 12.9]",3754060,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,129,Liverpool,24,"['5cbf0c6d-daf4-4aa9-841a-97a0275fe6ed', 'a7cbce15-a3d1-4b94-96d3-752fef79b865', 'cbba3fcf-d6cb-4f9e-851d-71a99f2a9ffb']",30,,,,,,,,,,,,,,,,,Everton,29,00:13:30.985,Pressure,
,,,,,,,,,,,,,,,,,,0.866806,,,,,,,,,,,,af1421e9-7b78-4ffe-a88c-7b8159724cc8,2001,,"[31.7, 7.1]",3754060,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McCarthy,3607.0,Right Center Midfield,129,Liverpool,24,['7e3865b4-09eb-48c5-ac6a-18c34a86c5df'],35,,,,,,,,,,,,,,,,,Everton,29,00:13:35.999,Pressure,
,,,,,,,,,,,,,,,,,,1.08131,,,,,,,,,,,,a14c304e-7861-4f07-8a43-152b1fdbd7aa,2006,,"[4.7, 6.0]",3754060,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Naismith,9528.0,Left Wing,130,Liverpool,24,"['630731b5-74b3-4256-baf5-e84b6b3409eb', '872b4a59-5cd4-489f-be83-de7df2e55fe3']",24,,,,,,,,,,,,,,,,,Everton,29,00:14:24.170,Pressure,
,,,,,,,,,,,,,,,,,,0.519999,,,,,,,,,,,,be327c2b-9b8c-49de-bf8c-dc97cb3e41fc,2007,,"[7.0, 3.9]",3754060,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,130,Liverpool,24,"['630731b5-74b3-4256-baf5-e84b6b3409eb', '872b4a59-5cd4-489f-be83-de7df2e55fe3']",24,,,,,,,,,,,,,,,,,Everton,29,00:14:24.241,Pressure,
,,,,,,,,,,,,,,,,,,0.77843,,,,,,,,,,,,49a605b2-442b-47db-864f-86b32ee852c7,2017,,"[8.2, 10.6]",3754060,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,131,Liverpool,24,"['59d9a303-b5f4-4e35-a517-900f109a4026', '8e3feb45-aa43-4da0-8d5f-4865ce8f55c5']",31,,,,,,,,,,,,,,,,,Everton,29,00:14:31.829,Pressure,
,,,,,,,,,,,,,,,,,,0.460391,,,,,,,,,,,,d1bd0981-ea58-410f-be0d-f218d468bee2,2028,,"[28.1, 68.1]",3754060,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guangtai Jiang,42946.0,Right Back,131,Liverpool,24,"['1c5d4e6a-e03b-40a7-b236-46dc0c896ea4', '2d1e40bd-ff57-4031-8758-457912b82e0b']",40,,,,,,,,,,,,,,,,,Everton,29,00:14:40.487,Pressure,
,,,,,,,,,,,,,,,,,,0.612114,,,,,,,,,,,,c4f08864-aab7-45e0-8fe9-a3f18e9d8689,2037,,"[13.9, 68.8]",3754060,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James McCarthy,3607.0,Right Center Midfield,131,Liverpool,24,"['6f7ec941-17ab-49a4-bd5f-6af27d85f7bf', 'd6df5895-6494-4392-b3b7-fb8d22405ab7']",50,,,,,,,,,,,,,,,,,Everton,29,00:14:50.552,Pressure,
,,,,,,,,,,,,,,,,,,0.387732,,,,,,,,,,,,f39943ab-0cad-4e93-85a5-d68c45b4d729,2044,,"[50.0, 74.4]",3754060,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emre Can,3493.0,Right Center Back,132,Everton,29,"['11624021-a6c7-4a04-a1e4-2bfe58a06f5e', 'c0554d42-4a79-4360-b9f0-10dd5acd087e']",8,,,,,,,,,,,,,,,,,Liverpool,24,00:15:08.458,Pressure,
,,,,,,,,,,,,,,,,,,0.768708,,,,,,,,,,,,f698c939-d225-4cc6-8f10-36342b8999a6,2070,,"[33.2, 52.6]",3754060,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emre Can,3493.0,Right Center Back,135,Everton,29,"['4ac8c97e-5602-44c5-b0ff-802f4255abcc', 'd22458dc-cc34-4f34-ad06-0d40f50c9760']",13,,,,,,,,,,,,,,,,,Liverpool,24,00:16:13.957,Pressure,
,,,,,,,,,,,,,,,,,,1.246439,,,,,,,,,,,,7a7dfc2b-5749-4d6b-93f5-2ef7f26f6e7f,2085,,"[24.7, 41.9]",3754060,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Škrtel,18872.0,Center Back,135,Everton,29,['19c26bd4-99fe-4da7-b723-7d053d1ab9d2'],25,,,,,,,,,,,,,,,,,Liverpool,24,00:16:25.252,Pressure,
,,,,,,,,,,,,,,,,,,2.354488,,,,,,,,,,,,e2bfa1e3-33b2-4560-9e5c-033052a37e6d,2111,,"[53.6, 63.5]",3754060,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel William John Ings,3654.0,Left Center Forward,136,Everton,29,"['2def8481-7a50-4643-b1b9-7a9e82f71631', 'e0a6c711-c72f-42f3-806f-c5abd1b5cd19']",11,,,,,,,,,,,,,,,,,Liverpool,24,00:17:11.027,Pressure,
,,,,,,,,,,,,,,,,,,0.355832,,,,,,,,,,,,2ab7c6dd-6785-4284-869d-3f0fb13393a1,2115,,"[27.1, 76.4]",3754060,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Right Center Back,136,Everton,29,['3b1a9b02-cb48-4d74-9771-bad6e7d8edf5'],14,,,,,,,,,,,,,,,,,Liverpool,24,00:17:14.580,Pressure,
,,,,,,,,,,,,,,,,,,0.807258,,,,,,,,,,,,a15a43ba-095b-4008-92fe-fd9e7f10e41b,2146,,"[9.0, 69.5]",3754060,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Guangtai Jiang,42946.0,Right Back,138,Liverpool,24,['1148b79f-9500-459e-b1f2-ccbbad2ab55a'],37,,,,,,,,,,,,,,,,,Everton,29,00:18:37.472,Pressure,
,,,,,,,,,,,True,,,,,,,0.35797,,,,,,,,,,,,f1604f76-58fc-41ac-b319-374551d58623,2153,,"[82.6, 16.1]",3754060,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alberto Moreno Pérez,3515.0,Left Wing Back,139,Liverpool,24,['e3c94608-3dd3-44ce-94c2-da575855027c'],12,,,,,,,,,,,,,,,,,Liverpool,24,00:19:12.990,Pressure,
,,,,,,,,,,,,,,,,,,1.70587,,,,,,,,,,,,3504b1c6-8ab2-4511-bbfe-3ae1da079c30,2158,,"[42.8, 69.8]",3754060,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,James McCarthy,3607.0,Right Center Midfield,139,Liverpool,24,"['1a0bf83c-b6cd-41ff-95ec-1739d8ba48be', '9b83a989-50cc-49f4-bdfe-8af8fcd6b6f3']",19,,,,,,,,,,,,,,,,,Everton,29,00:19:19.552,Pressure,
,,,,,,,,,,,,,,,,,,0.588982,,,,,,,,,,,,fa1d587e-8524-484e-ae3a-0905c07904c7,2166,,"[30.0, 54.5]",3754060,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James McCarthy,3607.0,Right Center Midfield,140,Liverpool,24,['f0f5b552-6077-448f-a25c-804a013c89a2'],5,,,,,,,,,,,,,,,,,Everton,29,00:20:05.871,Pressure,
,,,,,,,,,,,True,,,,,,,1.08015,,,,,,,,,,,,434e2655-d05b-43e3-b61e-56edda16111b,2172,,"[88.5, 57.6]",3754060,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,141,Everton,29,['bab761ef-c3f2-4673-9098-1a2c80af1534'],10,,,,,,,,,,,,,,,,,Liverpool,24,00:20:10.321,Pressure,
,,,,,,,,,,,,,,,,,,0.425306,,,,,,,,,,,,0ae572ea-bc87-4f6d-ac4f-40a381b1d0a9,2179,,"[82.0, 46.4]",3754060,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,141,Everton,29,['31143830-9583-4d3b-b098-843eb7466563'],13,,,,,,,,,,,,,,,,,Liverpool,24,00:20:13.891,Pressure,
,,,,,,,,,,,,,,,,,,0.466399,,,,,,,,,,,,ef1eec3e-9801-4e59-94dd-a1168f6b905e,2189,,"[55.2, 15.3]",3754060,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gareth Barry,3633.0,Left Center Midfield,142,Liverpool,24,"['841edfa7-83a9-419e-8a0d-35552ff374e8', 'bd24baea-30f7-4d00-af42-3bfd4509b85f']",59,,,,,,,,,,,,,,,,,Everton,29,00:20:59.286,Pressure,
,,,,,,,,,,,,,,,,,,0.700451,,,,,,,,,,,,2ce81033-76ea-4d88-a6da-629fed09b121,2207,,"[70.8, 64.3]",3754060,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Lennon,3953.0,Right Wing,143,Liverpool,24,"['0f2beaa8-18b2-452c-81db-d71398705108', 'fa5b42e1-f196-4332-bd63-c028010070ff']",34,,,,,,,,,,,,,,,,,Everton,29,00:21:34.934,Pressure,
,,,,,,,,,,,,,,,,,,0.313724,,,,,,,,,,,,1a180830-9a4d-4a2f-9f2e-47d4daa60613,2217,,"[78.7, 15.9]",3754060,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,143,Liverpool,24,"['101fcb6f-0fe0-48e5-8e54-1473ca9515ad', 'ecb46cc3-eeed-4d60-bb70-e92870d30dcb']",43,,,,,,,,,,,,,,,,,Everton,29,00:21:43.747,Pressure,
,,,,,,,,,,,,,,,,,,1.846589,,,,,,,,,,,,bbe85208-e41a-4667-aa9c-280d8804e304,2223,,"[107.1, 6.1]",3754060,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Naismith,9528.0,Left Wing,143,Liverpool,24,['dcbc520a-c46f-44c0-9da6-96a50f65e423'],47,,,,,,,,,,,,,,,,,Everton,29,00:21:47.333,Pressure,
,,,,,,,,,,,True,,,,,,,0.255477,,,,,,,,,,,,8db1c1f2-6a10-40fc-a4c2-6645009212aa,2238,,"[75.6, 26.8]",3754060,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,145,Liverpool,24,,35,,,,,,,,,,,,,,,,,Everton,29,00:22:35.401,Pressure,
,,,,,,,,,,,,,,,,,,0.482288,,,,,,,,,,,,0e02b497-b1aa-417b-b256-07c942730f2b,2247,,"[78.7, 56.6]",3754060,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Lennon,3953.0,Right Wing,145,Liverpool,24,"['64490b3b-6bfc-4a6b-b5e2-f85f3c11c25c', '724a6266-ba3b-4e11-9744-6b21924f5334']",42,,,,,,,,,,,,,,,,,Everton,29,00:22:42.505,Pressure,
,,,,,,,,,,,,,,,,,,0.891609,,,,,,,,,,,,90d99c3b-ba70-4ee7-ad5a-14ad85105ad1,2260,,"[81.9, 70.4]",3754060,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,James Philip Milner,3473.0,Right Center Midfield,146,Everton,29,"['07f24c13-2824-4066-ad4d-838460af4e17', 'fad21e9d-9059-44b4-908f-6e89a93234b9']",56,,,,,,,,,,,,,,,,,Liverpool,24,00:22:56.500,Pressure,
,,,,,,,,,,,,,,,,,,0.45618,,,,,,,,,,,,fd3b3112-5b13-4330-962a-9f6a99e1456d,2262,,"[65.2, 63.5]",3754060,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,146,Everton,29,"['0e622795-3421-4349-8274-375c304b7b87', '5f5f8303-5fc9-4aea-a0a0-11f5f02b0421', '8a608890-4807-41d0-b5fe-7b9a551ffea9']",57,,,,,,,,,,,,,,,,,Liverpool,24,00:22:57.816,Pressure,
,,,,,,,,,,,,,,,,,,1.604044,,,,,,,,,,,,75c089e8-8c5b-4b01-8622-51d7606031fa,2270,,"[44.1, 73.0]",3754060,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Andre Sturridge,3529.0,Right Center Forward,147,Everton,29,"['e3419d64-14a1-465f-b457-357d2ae4f52b', 'f8e79d7c-f9a8-4c5d-90d3-e4c73e9b0084']",43,,,,,,,,,,,,,,,,,Liverpool,24,00:23:43.658,Pressure,
,,,,,,,,,,,,,,,,,,1.683203,,,,,,,,,,,,7918d55d-0242-4fc7-b909-b47acb7494b4,2299,,"[23.2, 9.9]",3754060,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Center Midfield,148,Everton,29,['58d96de0-2ce3-470b-b030-77e235721cd6'],52,,,,,,,,,,,,,,,,,Liverpool,24,00:24:52.491,Pressure,
,,,,,,,,,,,,,,,,,,0.402126,,,,,,,,,,,,d7eefb0a-66d6-4ef2-98c9-7709aee470b5,2306,,"[10.6, 24.3]",3754060,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,148,Everton,29,['84d3f9b6-c7f1-4876-873a-f39fbdc099f9'],58,,,,,,,,,,,,,,,,,Liverpool,24,00:24:58.141,Pressure,
,,,,,,,,,,,,,,,,,,1.278016,,,,,,,,,,,,a8c28cc9-ef46-49c2-a73b-ec7289f47a51,2318,,"[18.7, 19.8]",3754060,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brendan Joel Zibusiso Galloway,30702.0,Left Back,149,Liverpool,24,"['38239cbf-c2dd-47cd-bee9-f0be05044992', '643a017f-adbe-468b-b7bd-37483e10297c']",11,,,,,,,,,,,,,,,,,Everton,29,00:25:11.216,Pressure,
,,,,,,,,,,,,,,,,,,1.403909,,,,,,,,,,,,e81e6f7d-88e2-49ab-bb2c-11db0ee42663,2334,,"[32.0, 61.0]",3754060,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Guangtai Jiang,42946.0,Right Back,151,Liverpool,24,['bcf65f14-393f-452c-9945-a5ec98829bd8'],52,,,,,,,,,,,,,,,,,Everton,29,00:25:52.561,Pressure,
,,,,,,,,,,,,,,,,,,0.699713,,,,,,,,,,,,105feed6-ed76-47f1-8855-2a60572c5bd4,2337,,"[84.8, 34.9]",3754060,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Moreno Pérez,3515.0,Left Wing Back,151,Liverpool,24,"['35aa9759-0e7a-4365-b299-aca7952ea9a8', '426612db-8f76-4289-b841-ac01ab4caf7c', 'efb8eff6-eab4-4a8c-9267-2b160e682838', 'fe579631-1797-4de7-9780-1d408c252da8']",55,,,,,,,,,,,,,,,,,Liverpool,24,00:25:55.185,Pressure,
,,,,,,,,,,,,,,,,,,0.725212,,,,,,,,,,,,30931e36-30e1-4139-9faf-06a9b41650ab,2364,,"[35.0, 58.9]",3754060,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aaron Lennon,3953.0,Right Wing,151,Liverpool,24,['8ff4cb7a-5cd1-4f50-993a-31a5a57f21af'],14,,,,,,,,,,,,,,,,,Everton,29,00:26:14.336,Pressure,
,,,,,,,,,,,True,,,,,,,0.618551,,,,,,,,,,,,2a209aaf-4d39-4118-a432-a2cde6ee18d2,2372,,"[98.4, 59.3]",3754060,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Wing Back,152,Everton,29,"['308c0274-f3df-4a29-b845-e5d9abd8a58e', '7c6ca59c-860c-4d29-a829-3cb2b7473c72']",20,,,,,,,,,,,,,,,,,Liverpool,24,00:26:20.332,Pressure,
,,,,,,,,,,,,,,,,,,2.194905,,,,,,,,,,,,5a067959-2b33-47c7-b309-266b73af8e4a,2385,,"[21.7, 9.2]",3754060,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Moreno Pérez,3515.0,Left Wing Back,153,Everton,29,['ec5f1f72-72a7-48c1-b53d-d81a0a7ff2a6'],40,,,,,,,,,,,,,,,,,Liverpool,24,00:28:40.212,Pressure,
,,,,,,,,,,,,,,,,,,0.295701,,,,,,,,,,,,6555c593-b2fe-4673-8dc4-5a6dc80e0e26,2389,,"[14.0, 7.9]",3754060,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,153,Everton,29,['c7619aed-2ee9-4712-9f24-7048c038a435'],47,,,,,,,,,,,,,,,,,Liverpool,24,00:28:47.146,Pressure,
,,,,,,,,,,,,,,,,,,2.931583,,,,,,,,,,,,5253a9ef-9cea-4334-a56b-5c7baabe1fd1,2395,,"[18.9, 10.8]",3754060,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Center Midfield,154,Everton,29,"['4885056c-4335-481a-bbac-3ae75f3f4585', '70702a67-c46e-4094-964e-9827d7715b95', 'a6e937ea-ba44-4133-ae11-dc7d55849f7b']",53,,,,,,,,,,,,,,,,,Liverpool,24,00:28:53.954,Pressure,
,,,,,,,,,,,,,,,,,,1.095447,,,,,,,,,,,,3b4bff4d-98bd-4548-a788-578ed8dd0f48,2403,,"[13.9, 7.6]",3754060,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Wing Back,155,Everton,29,"['5c982369-edec-428a-b0ca-b07b7528b44d', 'd1de336d-d5de-4080-980f-ca67c1a3a6db', 'ecbdf6a6-57f8-47a5-ace9-f1829a6214f8']",13,,,,,,,,,,,,,,,,,Liverpool,24,00:29:13.079,Pressure,
